threshold,flops,non_zero_params,params_reduction_pct,flops_reduction_pct,overall_accuracy,overall_f1,overall_precision,overall_recall,ham_accuracy,ham_f1,ham_precision,ham_recall,spam_accuracy,spam_f1,spam_precision,spam_recall
1.4000000000000001,8922546783.744125,88333202,20.146361631100195,20.146361631100195,0.501,0.3373094764744864,0.5835840855901036,0.501,0.998,0.6666666666666666,0.5005015045135406,0.998,0.004,0.007952286282306162,0.6666666666666666,0.004
1.5,8776166361.211596,86884036,21.45641464718474,21.45641464718473,0.501,0.3373094764744864,0.5835840855901036,0.501,0.998,0.6666666666666666,0.5005015045135406,0.998,0.004,0.007952286282306162,0.6666666666666666,0.004
1.6,8632161090.494267,85458384,22.74521089446556,22.74521089446556,0.501,0.3373094764744864,0.5835840855901036,0.501,0.998,0.6666666666666666,0.5005015045135406,0.998,0.004,0.007952286282306162,0.6666666666666666,0.004
1.7000000000000002,8490558244.322861,84056516,24.012506291647384,24.012506291647384,0.501,0.3373094764744864,0.5835840855901036,0.501,0.998,0.6666666666666666,0.5005015045135406,0.998,0.004,0.007952286282306162,0.6666666666666666,0.004
1.8,8351673176.272567,82681554,25.25547853575305,25.25547853575305,0.503,0.34341853039364495,0.6078981441519207,0.503,0.996,0.667113194909578,0.5015105740181269,0.996,0.01,0.01972386587771203,0.7142857142857143,0.01
1.9000000000000001,8215394371.177782,81332394,26.47512564807878,26.47512564807878,0.5,0.33859284304543596,0.5,0.5,0.994,0.6653279785809906,0.5,0.994,0.006,0.011857707509881422,0.5,0.006
2.0,8081622940.137126,80008057,27.67233264932112,27.67233264932112,0.5,0.33859284304543596,0.5,0.5,0.994,0.6653279785809906,0.5,0.994,0.006,0.011857707509881422,0.5,0.006
2.1,7950473226.599387,78709675,28.84607620604952,28.84607620604952,0.5,0.34201868666929863,0.5,0.5,0.99,0.6644295302013423,0.5,0.99,0.01,0.0196078431372549,0.5,0.01
2.2,7821609472.94639,77433924,29.99936123021023,29.99936123021023,0.501,0.34077635144150675,0.5359660480506402,0.501,0.994,0.6657736101808439,0.500503524672709,0.994,0.008,0.015779092702169626,0.5714285714285714,0.008
2.3000000000000003,7695558850.9619055,76186023,31.127469720766122,31.127469720766122,0.501,0.34077635144150675,0.5359660480506402,0.501,0.994,0.6657736101808439,0.500503524672709,0.994,0.008,0.015779092702169626,0.5714285714285714,0.008
2.4000000000000004,7571985299.997419,74962645,32.23340930167781,32.23340930167781,0.502,0.34295243925608493,0.5630040322580645,0.502,0.994,0.6662198391420912,0.501008064516129,0.994,0.01,0.01968503937007874,0.625,0.01
2.5,7450742658.4183035,73762343,33.318488067886996,33.318488067886996,0.5,0.33859284304543596,0.5,0.5,0.994,0.6653279785809906,0.5,0.994,0.006,0.011857707509881422,0.5,0.006
2.6,7331815269.656924,72584962,34.38284614013727,34.38284614013727,0.5,0.33859284304543596,0.5,0.5,0.994,0.6653279785809906,0.5,0.994,0.006,0.011857707509881422,0.5,0.006
2.7,7215161214.5160675,71430087,35.42685868041949,35.42685868041949,0.499,0.3364018676115103,0.44974874371859297,0.499,0.994,0.6648829431438127,0.4994974874371859,0.994,0.004,0.007920792079207921,0.4,0.004
2.8000000000000003,7100924937.458423,70299148,36.44923296187355,36.44923296187355,0.501,0.34077635144150675,0.5359660480506402,0.501,0.994,0.6657736101808439,0.500503524672709,0.994,0.008,0.015779092702169626,0.5714285714285714,0.008
2.9000000000000004,6988953812.202086,69190634,37.45133493574813,37.45133493574813,0.5,0.3403136940322138,0.5,0.5,0.992,0.6648793565683646,0.5,0.992,0.008,0.015748031496062992,0.5,0.008
3.0,6878969050.833048,68101785,38.43565965528381,38.43565965528381,0.5,0.3403136940322138,0.5,0.5,0.992,0.6648793565683646,0.5,0.992,0.008,0.015748031496062992,0.5,0.008
